RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30
394492,32,"Columbus, OH",msa,OH,133.06008912407742,125.76687116564418,133.02047842522109,134.6153846153846,125.54762244170655,136.43324997435462,138.6585403392126,142.0345489443378,138.66060606060606,144.1947265625,147.58867966808873,152.56531881804042,149.3149010477299,139.0084550345888,145.41177288068295,142.20892009280243,136.85855441392215,138.91304347826087,141.07431340872375,144.88315874294923,140.98621420996818,143.62922705314008,146.10849056603774,146.0262629303109,139.23529411764707,131.2100440103696,135.7938555876462,141.0475528830068,137.32,156.33423180592993,147.89358736453224,147.79184868403144,162.51183338592617,159.1861371909199,170.35,159.76806323627133,156.63636363636363,146.32055257964478,157.81795115762765,155.38579067990833,161.58189800274968,167.36073604917652,172.81108597285066,164.157668145351,163.7187638827736,172.7368274004171,178.04986642920747,179.45916666666668,172.17823784777195,175.78032398261556,184.03289846851956,186.41023014693542,187.15993404781534,196.71865074854404,193.1679188580015,197.00734048560136,196.07120335400714,203.8269493844049,199.81282171268134,204.5940170940171,208.2427398989899,197.05630721935069,198.33683254304853,196.5739308755613,202.03836497454947,207.5603217158177,201.4165559982293,205.9810071210493,203.91444380057993,206.39907192575407,206.0114826072273,200.45056015586945,202.3445171849427,200.3865267807841,209.08415841584159,215.55842479018722,209.73570324574962,208.60084207706763,211.5659746859107,207.06239646604087,217.1794597228922,211.37644515332795,212.6766690011741,212.7575491114791,213.4646962233169,214.70215990905646,224.66962878922743,211.28389154704945,209.6687211093991,220.55625
394705,34,"Indianapolis, IN",msa,IN,103.20810963122301,101.92877980720446,104.1117903930131,105.4986160804268,104.79314420803783,108.36855964137118,107.65832016547861,111.39798488664988,109.04418495741596,111.94981238273921,110.93406593406593,109.9209486166008,108.60093696763202,108.41083132114522,111.80888695759432,109.78988424760946,114.36325439266616,116.48840318772605,117.17628003922641,119.32838137472284,115.60723039215685,120.52988554472233,118.3922991739841,117.5965023249453,127.3890977443609,117.88259983007646,127.22259062776305,119.6051803730262,128.28128128645153,126.83323207776428,129.32739861523245,130.29949022939678,127.494211127668,127.90760946868572,132.07962923443915,132.54681278635854,131.08030858030858,131.38447653429603,135.58700937825634,140.32662877131614,148.662388238404,146.33140972794723,144.52776132160903,140.432469587013,152.62980209545984,145.54687201538312,138.88888888888889,150.9689544664594,154.06064356435644,154.7091988130564,153.038,158.4916748285994,165.40297453645107,162.31394354148844,166.9050681759712,161.4699628881895,161.276259012021,162.39802635256763,164.83900363238746,161.87375415282392,157.24499523355576,164.50219298245614,163.88699155794322,163.33864656487276,160.9452727242877,162.94422507403752,165.15276630883568,161.70846571844285,160.62194404740634,160.32499063529298,159.5405232929164,154.85972237139674,158.52726555836577,155.14837656531756,162.01979101494743,161.29032258064515,161.5530076284324,165.21240358591723,164.1976792509823,161.77620983204235,167.649798199317,166.07215073529412,165.15276630883568,170.361214980087,162.67257342419498,167.53536857781086,166.84901531728664,172.3217769388291,171.06134102910477,171.13911143481428
394475,35,"Cleveland, OH",msa,OH,110.49757281553399,42.46713852376138,108.5289189176736,83.54243542435424,115.0526067536868,107.90258424650818,108.05662442644493,118.16485944331974,114.36780753968254,124.95192307692308,132.60355941780335,143.98209751897343,111.97899573350837,81.63223517740255,122.14556743704726,94.33399385664868,115.78125,114.66746549342797,126.77388836329234,133.48744433918773,129.8,128.48173515981736,134.50633262112177,157.87444615384618,124.46337287348425,135.5098750503829,128.85611236434,137.59866517838822,124.66298051606108,130.72549019607843,122.6179300771692,127.93939393939394,118.13271016151596,146.07628905501247,141.1451690821256,147.32600732600733,110.44886176608168,142.60504201680672,138.59284306506106,150.3157243087082,140.46089617777187,151.79045092838197,156.3017850608622,129.9113233287858,162.18226906385618,160.56371951219512,151.89386656412228,154.9121756487026,150.62992984349702,144.51470588235293,157.07273110573647,150.98475222363405,152.48687664041995,165.16052318668252,164.50377562028046,173.0880375181793,179.63179427235534,184.7426749001467,181.75691347217006,192.93452461654826,175.58299039780522,192.6244754723235,191.93619047619046,214.4779332615716,194.4993366164163,189.5734597156398,204.83287894752993,187.02046035805625,189.23369553492452,193.06096654275092,214.56868905816228,184.65822784810126,178.86302458282046,192.13297931187077,200.43223058252426,201.74461766889385,213.73077623077623,195.395323416723,173.7012987012987,206.87952600395,205.15337954939343,211.3429641519529,214.7536945812808,209.52118023988726,194.08958962979528,181.39880952380952,216.9647172547124,213.6608344549125,209.25396412789186,224.57627118644066
395059,36,"San Jose, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.5271375464685,889.3708239846853,734.8784624081402,865.7745535295992,907.1729957805907,732.8925152749491,555.8914893080856,1003.2894736842105,653.1826293872695,794.7019867549669,859.6905323891949,811.4087898856111,577.0559778852798,881.3781206453671,907.8212290502794,900.6543680752372,766.8655346489215,683.9288881589752,783.1830291617279,701.1201629327902,801.2097495484718,859.3055780254824,855.2077062010837,973.0990005677766,989.3679858239811,868.0555555555555,1085.5829982768523,1074.7252747252746,966.9157510578812
394902,37,"Nashville, TN",msa,TN,135.95813837712507,142.59259259259258,143.3928950129398,142.85416666666669,150.43478260869566,150.90702527243218,148.65649081470934,151.93232313119756,152.29195011337868,153.09820143884892,154.23251478001,157.10075297231734,145.40337711069418,152.21021611001964,155.11874435922783,158.48761061946902,157.0824993458922,154.6227481455316,153.76776008696208,156.55079282924763,161.60414760597743,165.2575974008842,161.19959756422804,160.726558664703,159.54224149004494,158.6378555798687,155.13508341252242,160.3738643423198,159.24265842349305,161.359051611213,160.27818991097922,162.05982905982907,164.25881410256412,163.03571428571428,166.61663539712322,167.54521093360435,170.90576496674058,171.30847461817552,170.953032375741,182.55710107286154,182.3050847457627,188.07847052363599,188.2048999393769,189.8109131164518,189.89983305509182,199.10766961651916,199.96774193548387,203.97119939794587,202.85567024337143,203.79354404841965,213.63980263157896,216.3034188034188,222.78162366268094,223.71981724699393,222.55474452554745,224.0748299319728,225.4640453038819,226.75736961451247,226.839008582901,221.84799689471706,224.0667983422632,223.0065689742294,227.4612831858407,230.5811808118081,225.99457504520797,223.27380952380952,227.01631281109627,230.26315789473685,228.75816993464053,227.55453501722158,228.16595474338837,229.3159609120521,226.93811074918565,229.97094712376526,230.70553163299107,234.64626361246715,228.10731901421798,230.76923076923077,230.54006968641116,228.40581737736255,229.50819672131146,228.33525091661608,223.11428571428573,226.26961014170033,226.0881827103394,233.96095617667714,225.62952061086156,233.3948120312968,227.6137418755803,232.7007921862246
395194,38,"Virginia Beach, VA",msa,VA,133.60991806863237,136.62660982242875,135.6483226535997,136.92946058091286,137.60042849491163,137.7332527702785,142.1465656588229,146.11447184737088,143.88457529949446,145.49867935163786,147.6238432226456,145.9661167622184,132.95454545454547,139.05858395989975,135.5105105105105,137.91497137318802,138.88888888888889,145.00811433592455,144.05835201057528,141.06476771787047,146.1532899493854,146.75880341880344,144.2673076923077,148.8311595993819,137.45,135.26783479349186,147.2605580693816,141.8622448979592,140.79476861167,144.44399713723385,149.9921875,150.7537688442211,151.6198224852071,157.3730684326711,151.79856115107913,154.48098370031457,145.34831515399776,149.8941504178273,155.4894080663023,158.98876404494382,169.08043117744612,162.05597369419576,170.71660600367892,171.32365851959884,176.5536723163842,183.16748260462293,172.30309072781654,185.4038164002063,187.76871131119864,182.45148297326986,187.0384336127163,192.71001615508885,199.25260287158096,194.45020746887965,195.2405188610137,195.0141482739106,201.81830638531102,203.88170266428438,207.57516640392362,203.64098878244926,193.02786651614505,195.42285714285714,193.95616438356166,197.58759333716256,197.45,202.91133656815174,200.07186544342508,203.66745334478833,205.36542390194074,206.56639975147866,201.34669025338934,204.5187637969095,202.13235294117646,203.5970082815735,205.29530990378464,208.5016155515981,214.32743362831857,205.5576704468956,211.99424036817152,213.67215948642064,206.75944333996023,206.0054538582895,213.35023322813083,217.20963172804534,223.26016509514864,218.44037213278887,214.57285884802644,223.530272461379,227.3819126545646,226.8714399019396
395005,39,"Providence, RI",msa,RI,188.62559241706163,204.26682692307693,189.61148648648648,207.059243697479,202.37109818519167,208.0,213.62179487179486,213.12112007877943,205.46552949538022,210.81349206349208,219.1722972972973,220.83113282281488,208.53794642857142,225.13625948254764,218.0146036161335,205.4037130960208,217.71975120014338,218.3673469387755,216.1851513514498,210.9370786516854,211.57950680272108,217.89199739752766,215.92753623188406,225.72367238194863,212.1173469387755,193.2247899159664,219.87605684475625,224.86604683195594,217.47768526852684,221.27017756255043,227.94117647058823,219.7208298524088,229.16666666666666,228.90379901960785,231.4515404950733,228.3653846153846,235.14322359982899,223.20656574667527,234.73756906077347,232.7957336780866,236.5208545269583,253.0487804878049,260.9532373579278,262.2323593073593,256.5031982942431,265.52287581699346,263.2994081437389,263.77036462373934,266.06563371269255,259.71223021582733,268.2755670012009,272.24137010906327,277.77777777777777,291.3146386134191,284.5238095238095,283.17610062893084,283.64919474653834,284.019975031211,288.36396110633507,300.55601385909915,281.2578768783325,278.54761904761904,279.6206225680934,289.11094043887147,286.7958382233457,303.38579426454004,315.64744861619863,309.037558685446,311.0344827586207,326.9230769230769,325.4237288135593,329.8611111111111,288.1764705882353,300.4847309743093,319.951564828614,298.40154739990794,296.0474308300395,319.93333333333334,316.9401913875598,340.2323775120512,318.0618479880775,319.7738010021475,321.45669291338584,320.1505593413352,310.17369727047145,332.0208728652751,322.6601646385111,342.19457013574663,329.73222044683655,354.1666666666667
394714,40,"Jacksonville, FL",msa,FL,128.6979969183359,127.15424878861411,132.29016120066703,131.35144279057272,133.69289340101523,134.3218601542464,135.98321112478897,137.5631500742942,138.8413098236776,140.4331933744222,140.95873786407768,141.65553990120364,136.30029926705464,141.28318584070797,136.7741133263612,137.53166847629387,140.94473757623513,147.45444059976933,143.75326711970726,145.77363896848138,146.3617354939885,145.07240213158434,144.43468606078943,142.96854691967766,139.69845129635036,139.43620414673046,142.81133855981417,143.92059553349876,146.67940754897276,146.62267839687195,146.8409586056645,147.8960396039604,150.35384615384615,152.14046921429326,153.7123352165725,157.48697916666666,150.18990384615384,152.63261954697714,156.20200730658917,157.85479196556673,161.19510839355198,164.60647030420088,166.85200909516402,165.1089325577801,167.06875753920386,173.2967032967033,175.25925925925927,182.25670477472624,187.16955478539057,189.96589769307923,192.62857142857143,199.48112817817503,199.84356667970277,199.04761904761904,206.32530120481928,211.21696529879222,205.76750406720674,214.28571428571428,216.57250470809794,213.12194763727723,206.79468242245198,206.14202220923437,206.6504854368932,209.6719648292188,216.75454012888108,210.25641025641025,211.5903060341333,208.02759018553047,207.04104487694968,214.98603671725783,211.96,212.6082771896054,207.24684791119645,203.65671641791045,215.41019664845538,214.37416777629826,211.05737704918033,210.46171829339568,214.14016872160934,204.05815798101295,210.92394366197183,203.06437077566784,199.2745300436388,202.21787345075018,197.87263140596792,203.04029304029305,199.1672048626914,198.85795454545453,199.32738552605366,195.71513738551207
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,179.14274932915922,215.82460809546092,180.96607245543416,183.7692164937762,189.234375,193.07441076250103,208.78644602048857,205.45454545454547,199.0480132450331,206.9935691318328,224.49539720422774,184.41840277777777,202.25590979152344,212.70845313398505,208.6230876216968,222.04379562043795,220.559670781893,237.45432399512788,224.24242424242425,238.3139534883721,220.32902467685076,238.16675297773173,240.31859379291404,231.1397242555193,241.82879377431905,244.80311614730877,252.69614804716747,248.79890185312286,244.60803924297053,266.50438169425513,253.76382561982734,253.29771901554352,243.2021466905188,241.16844198680636,246.5271168225915,256.1386615310544,269.76876962603484,255.688622754491,242.5712553062462,268.0584150326797,261.1183560414785,267.5785220090602,274.0842383184792,259.1912167053911,266.83087027914615,277.44635178375336,254.6053124313994,269.9296225207934,266.49583600256244,264.27048438741707,272.72284461763275,279.7877472262422,271.066129959747,272.91440543464535,263.7063829787234,278.92245824267206,275.85168334987895,292.11686879823594,275.06468579741437,269.4837274987174,284.778000342315,282.1827078619077,292.6477814231888,285.90425531914894,288.60222693696005
394935,42,"Oklahoma City, OK",msa,OK,105.76420640104507,112.58959490195275,113.89495390587093,113.70262390670554,118.50282485875707,117.71496224652239,123.44913151364764,122.85,123.0041537119528,124.02647344559585,124.82588853597457,125.45223733415295,114.40279803517242,120.80431665727892,120.8396273917422,122.07792207792208,123.48652314054613,127.00596056854654,124.32997355277055,127.65990265304724,124.02861639876497,124.1273517829162,127.34693877551021,130.77111241550335,117.02750146284377,119.73668715607869,124.3815697711368,127.08193723336052,132.10850372177492,132.7877708512669,131.43369342333563,135.63023617632865,133.36516393442622,136.69064748201438,136.6742596810934,136.62085691188358,131.00436681222706,135.14643670680118,138.59962655219476,138.36186106191087,142.33576642335765,143.430692803917,148.46531898178193,145.6908344733242,151.39105900046047,152.24791242492756,156.066539870386,157.89473684210526,153.63138179800222,163.1852327772886,161.44018583042973,166.92353641272348,169.93957703927492,172.90129654353953,173.93304853041695,178.55216520265066,176.934693877551,177.40766240715095,175.2050710087131,173.125,170.7179514008261,170.74981440237565,177.4383887937688,176.8734693877551,178.8581189710611,177.7685262281432,178.87691521961185,176.91500524658971,176.49984779299848,177.68301350390902,178.0,176.50972364380758,180.0,177.68195503211496,180.35908596300325,181.64435946462714,181.10440498359492,182.46947946193285,181.28485181986366,184.7171508242937,185.71428571428572,186.14957022520198,188.86182902584494,187.20094209133163,177.87316318638824,183.14626865671642,183.39391654097537,185.0,187.16666666666666,185.6829402084476
395012,43,"Raleigh, NC",msa,NC,123.17031411796577,125.5199855308374,125.82828770475865,128.06236080178175,129.97253285507594,129.38606452866009,130.98277747249978,133.7286240463036,135.57483731019522,137.20173535791758,138.30876068376068,134.77088948787062,137.85199738048462,136.19876370003158,137.468211359141,138.2306477093207,139.66826570618048,140.81834010446894,137.4714129202279,135.6842225096683,141.3951420534699,142.66283454605184,140.35169863300513,141.74048983845753,140.86524991582976,140.47340986521334,144.80785220007635,143.40753424657535,145.90964590964592,146.90117252931324,146.4947747508893,148.6111973757097,149.25981408913714,150.45947030497592,150.9786233433091,148.67674858223063,148.2780612244898,147.9223125564589,155.87298387096774,158.85672009252147,156.48976668869676,161.21688741721854,160.07635409306064,164.37684003925418,170.49368541905855,175.67567567567568,177.9120788621496,175.49491706795078,179.2487544838687,181.12359550561797,183.8785585725426,189.16819932326013,193.30117860327027,196.41130537904513,202.9030044905069,205.96889449348467,204.95235871088278,206.86484829911126,202.26537216828478,201.55519926706367,198.78603945371776,191.75257731958763,191.99685272236638,196.2978417266187,193.42169857633775,197.16525934861278,198.71420222092343,196.91268191268193,200.25673940949935,202.53247689375132,200.2508551881414,201.03833932054067,195.0975487743872,195.71035821136894,200.03918495297805,199.5114037150247,200.0,201.76224980404015,200.12706480304956,200.1039501039501,201.05786573972847,201.69851380042462,197.55826859045504,198.63704630788484,195.16837481698389,195.55012224938875,195.45149592021758,196.86131864915296,193.61702127659575,196.9429347826087
394849,44,"Memphis, TN",msa,TN,109.96563573883161,110.67888787045524,112.16617210682493,114.85227272727273,109.96666666666667,114.76034215276906,113.00256629597946,112.48062071862478,116.89602446483181,117.9766107678729,115.72196360558613,117.89819821568264,113.59615543186972,112.68603827072998,113.0683989300726,114.28571428571429,116.2858329871209,119.06225980015373,115.8420874279905,116.79232827277252,120.63981680776774,118.37176256078737,117.8739819974282,121.33699633699634,114.98,121.33075039266282,121.04700854700855,120.51523702119455,122.01284796573876,123.70976753882272,125.98953503726744,124.90615049819004,130.31645569620252,129.9351323201676,129.6140619029423,131.29573826947913,124.27148732525606,134.38202247191012,138.38744085089667,137.25544518546877,137.49368367862556,136.49906890130353,144.0515532055519,143.59563469270535,146.11099512874043,149.0521327014218,146.72672672672672,151.37388793142546,147.93976065799512,147.88384653310027,155.3625788922537,153.34186120882634,155.29637760702525,158.46153846153845,161.80372438000398,162.0477568740955,161.95070160648896,162.10277584868712,164.70161271582276,162.403951701427,162.98382850996506,165.1791103533298,164.03301900206458,165.06114103388066,165.96565019277952,166.98529411764707,165.25076765609006,165.25076765609006,165.1235332045356,167.82142857142858,167.561310782241,171.4771997430957,166.16782469267773,170.19267822736032,170.35233516483515,170.59736229635377,167.07033069399162,167.82289002557545,166.63216011042098,168.69158878504672,170.71411068653492,170.0,167.34357848518113,169.99953202299773,166.82483614297996,170.29695701738052,173.35388976849407,173.37995337995338,172.65625,177.23401691245556
395022,45,"Richmond, VA",msa,VA,136.07076781742165,138.06980153561594,136.97916666666666,141.1335618630378,139.64918132201333,144.77246543778801,141.16080828716815,144.16250884385389,144.41365387492522,150.12098702185793,153.1752792780843,154.36641079445593,137.93044360877235,144.9009340981991,143.18312284730195,145.47073368569784,148.34826427771557,147.11042311661507,150.39232954545454,147.32169373382638,148.72222222222223,147.2902097902098,151.40318404337097,153.39861429318535,149.30555555555554,149.57300592565437,153.63270717526035,147.6594700686948,154.14379802414928,149.81309255079006,153.24321266968326,155.0625,158.43243243243242,160.2515201768933,159.74638205499275,164.54907892825145,159.5266738274257,162.43254817987153,166.0472972972973,167.26601875412308,163.0966952264382,171.1092003522855,174.11634097411462,178.64961139896374,178.90180028410828,182.87957702020202,189.389,190.44840703756537,188.0984952120383,194.17342857142856,196.84054349451273,200.0241662638956,197.554958460657,202.24012484438703,197.04651162790697,204.08406432748538,206.96017398874704,212.41204213378268,217.69719808986827,209.25067996373528,204.60711331679073,208.93770491803278,208.26388888888889,208.07391304347826,216.1394861129294,215.57171183079973,209.43503039513678,213.2062298603652,209.73842219482623,215.04049676025917,215.78825705039299,220.0854700854701,214.34901978580504,222.09699708306016,221.34665334665334,225.76573161485973,231.23826934795855,223.8832638475283,227.1819345778654,233.64903846153845,227.91690322580646,232.5040075436115,231.73811675329867,233.69411268244937,222.14986232450622,232.3308580858086,235.37380312941434,237.26639344262296,237.5,229.6476306196841
394807,46,"Louisville, KY",msa,KY,115.47516945838493,126.85345576775286,122.79226240538267,126.03164556962025,127.72787149221892,127.42574257425743,132.89076767005668,134.54285714285714,131.9353667975989,126.48809523809524,132.53781436740178,129.58219856795807,130.31554292663154,132.41571504935916,136.53126817946804,128.12639233736027,135.0760957792208,136.55328685258965,137.61946917684622,140.960240060015,143.398392652124,139.41344778254648,138.4290243043325,138.82575757575756,131.54545454545453,136.3804915160626,136.8193641618497,148.08789179935417,157.58957654723127,153.88525780682644,149.3939393939394,156.4327485380117,158.17022538552789,158.26330532212884,157.4406901509705,155.53047404063204,153.99239543726236,152.0453677172875,150.0,153.88802488335926,160.343792633015,157.0857142857143,169.23919965090084,172.11423245906005,164.62370649106302,169.09928219487483,162.90738007380074,167.8645066273932,175.42074763660509,167.73318773318772,175.1935923653715,174.29282573040808,191.12119248217758,183.99431487740532,189.89737165775404,180.27777777777777,182.51404494382024,191.22985864462368,187.1865364725589,176.2313749242883,173.27196095829638,176.6101592915094,176.708984375,179.09722222222223,181.3522216066482,184.9040550514028,183.23892035988004,187.29641693811075,185.28839922229423,197.6425855513308,189.98966330589215,174.17559769167354,183.8323353293413,184.5742700535892,181.77458033573143,182.14116392082494,184.147740399464,193.10094408133625,188.74364560639071,184.03853636363638,185.92684438933665,185.23537803138373,188.99338857395776,186.33407574866408,177.51937984496124,179.29063957361757,184.20318658280922,184.12438625204584,188.8456937799043,194.51826556059746
394910,47,"New Orleans, LA",msa,LA,119.84229175727157,118.77691645133505,117.96453353893601,123.51097455457258,122.442528247184,122.54001918901176,127.67014406358669,126.35135135135135,123.15270935960591,131.66666666666666,143.74803818162457,132.1383089665684,106.97077302916719,112.89456010745467,123.88429752066116,125.99153247989057,137.48810656517603,131.62513162513162,133.3778252358071,136.95529145444254,136.80949167791272,134.4927536231884,132.0,154.7741935483871,132.5,132.5065274151436,130.10204081632654,139.88095238095238,135.702746365105,149.87810521302896,141.88576152988963,144.50441609421,141.98409484003545,149.09595478910956,165.4169079328315,157.5863113264688,154.54545454545453,148.00665315245075,160.3694305499775,165.36819637139808,158.1509680626778,167.79661016949152,172.25010172250103,178.39335180055403,180.42113912100976,173.39798785461795,179.93827160493828,187.63029881862406,161.01694915254237,162.57465162574653,161.4757410723167,170.1252111850498,159.0462766462893,172.94520547945206,169.6165191740413,166.8764433721936,168.93424036281178,169.58424507658643,164.75893166840098,163.34661354581672,155.48868193342528,156.59955257270693,161.36919315403424,166.66666666666666,165.4908536585366,170.33383915022762,167.0,163.44418240714396,161.5194262008808,169.62076453062667,162.22580671864705,165.8827722486696,168.80794701986756,177.04667176740628,175.2875495225653,175.79668874172185,179.47849644429394,172.29120241047048,168.31441922563417,175.43046357615893,167.52618926319812,169.53186115999046,169.86706056129987,173.48387096774192,174.54241188626034,175.46395193591457,178.0625,181.54491543226348,173.7242311591754,178.27298445276656
395053,48,"Salt Lake City, UT",msa,UT,174.41414473916078,171.984121304062,176.9915634436752,169.08840484587768,171.48811325587351,174.31114808652245,179.25892857142858,161.8299539170507,153.95501405810685,174.4707692045474,160.94420600858368,198.5414253838153,149.90402459978208,144.24110311974596,156.4798955613577,137.3238576745623,138.2719655249919,139.31259370314842,134.04054691183404,140.74638166630604,153.79929258960095,125.08497984709308,135.92644978783594,136.9679123393695,149.75630402532846,136.9047619047619,152.62860438292964,147.5818823701802,143.02218114602587,145.12785046728973,165.44950933839823,178.36107554417413,158.66209262435677,158.67211904430366,152.6196397941681,159.0315172632246,174.30012274587745,161.58536585365854,153.90461672473867,169.6843910806175,195.6884421025353,191.76712328767124,212.8775048496684,207.4418604651163,221.14585182831672,219.79135053110775,228.56868923500198,254.55298013245033,236.7799784221391,249.4356787491116,216.72430372807017,260.6642346938776,243.69555555555556,251.66153846153847,224.92058609078566,269.589125733704,257.75121388933786,254.4132088187157,186.11111111111111,199.41621582218923,187.75145283862315,193.79925595238095,190.46184143404554,197.58064516129033,199.4263242916202,197.89029535864978,215.27340676937632,212.82348331902193,213.36729074889868,217.63650248186332,220.88413513954347,212.1039603960396,218.36066986199305,216.4825452938577,221.93709792709078,218.01359623649319,217.52287694974004,213.7618147448015,214.2484342379958,222.8388090349076,233.93870082342178,217.95961002785515,229.57978930940305,218.6842997626314,217.82325072886297,213.9874739039666,215.66201473702094,216.46926400154223,211.45625496042993,226.85289999501384
394388,51,"Birmingham, AL",msa,AL,,,,,,,,,,,,,,,113.89062976629766,110.70641154353432,134.96801705756928,140.27443724946036,127.29246183206106,127.81965593427529,157.70030971738288,125.32915360501568,152.84772182254196,109.3125,116.95238095238095,121.26632462686567,119.88249079343822,124.28059273422562,126.39545621246408,127.00351007966796,130.20273348519362,119.28856714927609,129.973474801061,138.1979201610198,129.05124129514155,136.33436067646593,147.73925715134334,155.73926333352733,152.44558725945586,149.07861170784105,146.41787287925,149.49311284797608,150.5393808934563,157.46691871455576,158.37262557859722,150.97670924117205,160.747413507538,162.5605815831987,165.8763408297653,162.53922237380627,158.6335403726708,162.51728907330568,169.63508539906553,169.77363515312916,177.5,178.94746981942384,172.19551282051282,181.68403266685442,172.40054726065364,172.226953125,178.25864804823865,170.72687224669605,170.27435751829972,173.33836248732825,176.43142476697736,174.8349630489841,184.58583834335337,177.0440251572327,174.5327868852459,181.00805854164474,179.7150072150072,185.37414965986395,179.58919166353957,172.0875709049269,180.7703576247066,173.8840579710145,180.3269447576099,177.34330819370473,191.33968571833825,188.811038098251,191.52175681461398,185.5127103455195,207.00810499273246,188.96994247128805,164.69061067966217,170.70990540393606,168.94066962246382,178.72981522015618,177.54831460674157,174.5584533206685
394640,53,"Grand Rapids, MI",msa,MI,110.25915788939045,113.77590909405379,129.3133923824713,125.99659607335956,125.44802867383513,131.72782164421736,133.52417302798983,135.4802973710968,148.88624100719426,146.23655913978496,142.31223217166104,145.30132735079735,142.9209468512729,145.39992166079122,136.40173076529882,122.71611671666213,146.3768115942029,140.61690058785157,144.2437099895787,141.9704526033786,150.5575129965581,150.32076984763432,154.3845203787567,146.86520021027064,143.49880241541007,127.88844621513944,149.03327967272253,152.80379920256917,143.6839337112113,160.71087174876268,166.8237141735375,152.1304347826087,160.56653000372717,169.1519065190652,160.11816315979132,166.79249681982807,153.95894428152494,160.752688172043,171.04318936877075,166.07103825136613,175.1147421084254,178.0487804878049,182.2850197508356,190.29490616621985,186.67069654863738,190.6319344145474,191.20218579234972,187.8415536374846,189.77220672272773,181.1583532700679,183.94521443313647,191.18428040361127,200.8020186335404,196.588058203713,208.8563589422027,208.103110204704,201.70685553633217,200.00740264553173,212.33676975945016,207.10059171597632,204.20127015144112,202.7538344693532,197.640727893521,204.7323315115596,217.73333333333332,202.93666666666667,211.96401028277634,219.36612021857923,212.5581395348837,215.43382646941222,219.31383889588224,216.74140508221225,206.4029546612328,216.11553784860558,206.18556701030928,216.20663931368892,220.5481640277066,217.8796046720575,223.62869198312237,215.44700793078587,241.19953033349438,223.93062844619857,223.98907103825135,227.05078125,215.05376344086022,232.31141589350545,226.2982372558361,235.58797524314767,221.5568862275449,227.05150654641727
395167,54,"Tucson, AZ",msa,AZ,135.69137168141592,136.0956728282277,136.9135128994771,143.60367507812379,141.4278163358648,139.50432095686594,143.04407897071872,142.0841474944847,138.81565906838455,145.7053483404535,141.52043373981826,149.0690024320785,142.30456852791878,148.7885884502703,145.9098976109215,148.94834692085124,147.88657243816255,144.48232914626357,148.15518121490555,147.46569554207412,148.876269035533,149.43324790307548,149.42024780227516,144.20404295641188,149.04239178937974,147.4763406940063,145.58069485693352,149.8353591160221,149.51170170316993,151.2881214843193,149.30932412432165,155.4134762633997,160.52358735095905,159.93325526932085,156.31225517627308,172.0215535406669,158.11124845488257,161.8369704749679,167.40734265734267,171.12299465240642,175.50143266475644,178.3691959229898,180.9971346704871,183.1685002895194,193.5938609829388,187.02165649296978,196.51801620780975,191.74893617021277,195.6816302910053,194.1316371681416,196.6014705882353,204.08163265306123,210.73507057546146,207.07941929974382,214.09305594602193,209.05612244897958,206.86286004158308,212.5955749002539,210.71012805587893,194.08978786383818,201.13825363825364,205.39434636066284,202.6408839987901,207.22027094831913,213.47784682592595,205.26090675791275,212.6888604353393,210.46502518186907,213.06235201262825,211.2780010769283,204.40894568690095,202.2299095263438,212.00674325714593,207.07254978656823,215.59943438584216,211.67007498295843,220.83804885228574,216.95460024106066,216.87707641196013,214.35571606919922,215.39928491113972,216.75112612612614,221.04085058757695,222.9299363057325,223.81609876354463,221.875,224.40366972477065,222.13571428571427,217.88732394366198,215.74304227195256
